Longitude_City1,Latitude_City1,Longitude_City2,Latitude_City2,City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Apr-22,48273,354,86.7,2120,102338760,118047960,55683,2022,4
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Apr-22,133329,949,82.8,1167,155594943,187841487,160961,2022,4
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Apr-22,50789,466,74,956,48554284,65606456,68626,2022,4
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Apr-22,33564,271,75.4,2852,95724528,127036636,44543,2022,4
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Apr-22,30796,241,77.4,1791,55155636,71244189,39779,2022,4
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Apr-22,272186,2026,80.7,1381,375888866,465979782,337422,2022,4
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Apr-22,59019,369,90.5,3615,213353685,235676310,65194,2022,4
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Apr-22,321881,2468,78.4,753,242376393,309244299,410683,2022,4
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Apr-22,72247,781,69.5,470,33956090,48891750,104025,2022,4
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Apr-22,47082,1500,52.1,236,11111352,21332276,90391,2022,4
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Apr-22,34313,222,79.2,3131,107434003,135581693,43303,2022,4
130.8411,-12.4381,115.8606,-31.9559,DARWIN,PERTH,Apr-22,13234,103,75.9,2651,35083334,46212232,17432,2022,4
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Apr-22,0,0,0,3155,0,0,0,2022,4
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Apr-22,102792,810,78.1,618,63525456,81334362,131609,2022,4
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Apr-22,67146,525,76.4,1039,69764694,91263682,87838,2022,4
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Apr-22,105877,648,93.6,2706,286503162,305991774,113079,2022,4
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Apr-22,603340,4228,82.5,706,428003446,518674768,731407,2022,4
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Apr-22,97251,540,91.1,3284,319372284,350711496,106794,2022,4
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,May-22,59943,501,82.3,1622,97227546,118200006,72873,2022,5
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,May-22,13295,168,69.4,972,12922740,18608940,19145,2022,5
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,May-22,0,0,0,2619,0,0,0,2022,5
138.6,-34.9275,147.325,-42.8806,ADELAIDE,HOBART,May-22,10630,105,67.2,1172,12458360,18550416,15828,2022,5
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,May-22,173778,1433,73.5,643,111739254,152049567,236469,2022,5
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,May-22,44893,396,72.2,2120,95173160,131855520,62196,2022,5
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,May-22,128146,1016,77.1,1167,149546382,194026587,166261,2022,5
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,May-22,50754,567,69.3,956,48520824,70028912,73252,2022,5
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,May-22,33702,276,79.6,2852,96118104,120690936,42318,2022,5
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,May-22,23238,180,78.6,1791,41619258,52975989,29579,2022,5
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,May-22,226859,1841,76.3,1381,313292279,410379341,297161,2022,5
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,May-22,67102,495,77.7,3615,242573730,312227550,86370,2022,5
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,May-22,323284,2779,71.2,753,243432852,341854470,453990,2022,5
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,May-22,71372,858,61.8,470,33544840,54246930,115419,2022,5
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,May-22,54920,1623,55.8,236,12961120,23218388,98383,2022,5
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,May-22,33528,227,78,3131,104976168,134517153,42963,2022,5
130.8411,-12.4381,115.8606,-31.9559,DARWIN,PERTH,May-22,14347,114,70.9,2651,38033897,53619126,20226,2022,5
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,May-22,0,0,0,3155,0,0,0,2022,5
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,May-22,91740,757,75.8,618,56695320,74810136,121052,2022,5
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,May-22,52651,451,74.9,1039,54704389,73041700,70300,2022,5
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,May-22,116792,843,80.6,2706,316039152,391920804,144834,2022,5
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,May-22,578758,4424,76.9,706,410301856,533813218,753322,2022,5
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,May-22,100262,634,80.7,3284,329260408,407912208,124212,2022,5
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Jun-22,58452,510,80.1,1622,94809144,118414110,73005,2022,6
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Jun-22,12299,153,72.6,972,11954628,16469568,16944,2022,6
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Jun-22,0,0,0,2619,0,0,0,2022,6
138.6,-34.9275,147.325,-42.8806,ADELAIDE,HOBART,Jun-22,8674,88,66.1,1172,10165928,15376640,13120,2022,6
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Jun-22,172934,1365,77.8,643,111196562,142857239,222173,2022,6
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Jun-22,46013,368,76.2,2120,97547560,128005600,60380,2022,6
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Jun-22,120919,935,79.4,1167,141112473,177815790,152370,2022,6
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Jun-22,52587,534,76.7,956,50273172,65570128,68588,2022,6
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Jun-22,36711,288,84,2852,104699772,124649512,43706,2022,6
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Jun-22,23116,176,80.6,1791,41400756,51351552,28672,2022,6
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Jun-22,247280,1769,85.1,1381,341493680,401343458,290618,2022,6
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Jun-22,70954,518,78.9,3615,256498710,324937890,89886,2022,6
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Jun-22,330843,2571,79.5,753,249124779,313352667,416139,2022,6
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Jun-22,75474,803,69.3,470,35472780,51159970,108851,2022,6
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Jun-22,54099,1333,65.4,236,12767364,19512480,82680,2022,6
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Jun-22,32317,200,91.7,3131,101184527,110399060,35260,2022,6
130.8411,-12.4381,115.8606,-31.9559,DARWIN,PERTH,Jun-22,15510,118,75.2,2651,41117010,54706036,20636,2022,6
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Jun-22,38412,214,83.6,3155,121189860,144905995,45929,2022,6
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Jun-22,94521,751,77.6,618,58413978,75262512,121784,2022,6
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Jun-22,51945,449,74.3,1039,53970855,72592852,69868,2022,6
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Jun-22,135956,927,82.6,2706,367896936,445377834,164589,2022,6
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Jun-22,603913,4228,83.4,706,428083063,513274442,724106,2022,6
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Jun-22,108851,684,81.7,3284,357466684,437520752,133228,2022,6
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Jul-22,69010,474,86,1622,111934220,130215782,80281,2022,7
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Jul-22,13271,156,78.7,972,12899412,16393752,16866,2022,7
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Jul-22,0,0,0,2619,0,0,0,2022,7
138.6,-34.9275,147.325,-42.8806,ADELAIDE,HOBART,Jul-22,11155,90,82.1,1172,13073660,15920448,13584,2022,7
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Jul-22,186491,1362,83.6,643,119913713,143438511,223077,2022,7
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Jul-22,51634,348,86.7,2120,109464080,126307480,59579,2022,7
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Jul-22,127694,896,87.7,1167,149018898,169900029,145587,2022,7
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Jul-22,57853,540,81.3,956,55307468,67992632,71122,2022,7
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Jul-22,36040,256,93.7,2852,102786080,109750664,38482,2022,7
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Jul-22,24729,173,87.6,1791,44289639,50556348,28228,2022,7
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Jul-22,265143,1719,92,1381,366162483,398136776,288296,2022,7
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Jul-22,80684,533,85.6,3615,291672660,340804125,94275,2022,7
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Jul-22,350667,2521,84.9,753,264052251,311155413,413221,2022,7
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Jul-22,82202,786,74.5,470,38634940,51877190,110377,2022,7
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Jul-22,54082,1324,66.3,236,12763352,19253588,81583,2022,7
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Jul-22,36301,218,94.2,3131,113658431,120596727,38517,2022,7
130.8411,-12.4381,115.8606,-31.9559,DARWIN,PERTH,Jul-22,19651,122,91.7,2651,52094801,56829487,21437,2022,7
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Jul-22,40013,214,92,3155,126241015,137283515,43513,2022,7
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Jul-22,92107,689,82.6,618,56922126,68903910,111495,2022,7
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Jul-22,58565,439,80.9,1039,60849035,75182040,72360,2022,7
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Jul-22,142928,900,87.9,2706,386763168,440030778,162613,2022,7
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Jul-22,610404,4012,86.8,706,432612261,498237810,703068,2022,7
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Jul-22,121502,723,87.3,3284,399012568,457136084,139201,2022,7
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Aug-22,66348,478,82.4,1622,107616456,130668320,80560,2022,8
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Aug-22,13532,174,70.3,972,13153104,18699336,19238,2022,8
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Aug-22,0,0,0,2619,0,0,0,2022,8
138.6,-34.9275,147.325,-42.8806,ADELAIDE,HOBART,Aug-22,4938,32,84.9,1172,5787336,6816352,5816,2022,8
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Aug-22,170015,1349,78,643,109319645,140100698,217886,2022,8
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Aug-22,48807,350,81.1,2120,103470840,127592200,60185,2022,8
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Aug-22,119001,899,82.2,1167,138874167,168957093,144779,2022,8
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Aug-22,56052,549,71.7,956,53585712,74726696,78166,2022,8
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Aug-22,28211,206,91.8,2852,80457772,87661924,30737,2022,8
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Aug-22,20813,140,88,1791,37276083,42364314,23654,2022,8
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Aug-22,244932,1757,86.4,1381,338251092,391409925,283425,2022,8
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Aug-22,71383,516,79.9,3615,258049545,322772505,89287,2022,8
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Aug-22,325645,2512,80.1,753,245210685,306187872,406624,2022,8
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Aug-22,75946,816,67.9,470,35694620,52577490,111867,2022,8
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Aug-22,52548,1318,63.6,236,12401328,19509648,82668,2022,8
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Aug-22,26179,169,87.6,3131,81966449,93591852,29892,2022,8
130.8411,-12.4381,115.8606,-31.9559,DARWIN,PERTH,Aug-22,17916,128,80.4,2651,47495316,59045723,22273,2022,8
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Aug-22,36696,215,84.4,3155,115775880,137125765,43463,2022,8
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Aug-22,88516,659,82.5,618,54702888,66324378,107321,2022,8
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Aug-22,43837,371,74.4,1039,45546643,61220997,58923,2022,8
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Aug-22,132366,927,79.2,2706,358182396,452048124,167054,2022,8
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Aug-22,578412,4074,81.9,706,409159794,499734548,705581,2022,8
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Aug-22,113270,743,80.6,3284,371978680,461319900,140475,2022,8
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Sep-22,67204,458,87.1,1622,109004888,125108104,77132,2022,9
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Sep-22,15461,172,80.9,972,15028092,18581724,19117,2022,9
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Sep-22,0,0,0,2619,0,0,0,2022,9
138.6,-34.9275,147.325,-42.8806,ADELAIDE,HOBART,Sep-22,0,0,0,1172,0,0,0,2022,9
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Sep-22,175255,1326,81.3,643,112688965,138542066,215462,2022,9
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Sep-22,52816,358,85.5,2120,111969920,130990560,61788,2022,9
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Sep-22,124345,843,91.1,1167,145110615,159318840,136520,2022,9
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Sep-22,57503,522,80,956,54972868,68748828,71913,2022,9
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Sep-22,29425,237,87,2852,83920100,96440380,33815,2022,9
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Sep-22,23111,158,87.5,1791,41391801,47311056,26416,2022,9
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Sep-22,256263,1748,90.6,1381,353899203,390537133,282793,2022,9
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Sep-22,82393,530,89.3,3615,297850695,333396990,92226,2022,9
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Sep-22,339791,2387,87.4,753,255862623,292818357,388869,2022,9
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Sep-22,80516,745,77,470,37842520,49175630,104629,2022,9
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Sep-22,51124,1191,71.8,236,12065264,16794940,71165,2022,9
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Sep-22,25191,163,87.2,3131,78873021,90445197,28887,2022,9
130.8411,-12.4381,115.8606,-31.9559,DARWIN,PERTH,Sep-22,17603,120,83.4,2651,46665553,55967912,21112,2022,9
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Sep-22,34513,207,82.2,3155,108888515,132465830,41986,2022,9
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Sep-22,88038,631,86.3,618,54407484,63077406,102067,2022,9
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Sep-22,56280,407,85.2,1039,58474920,68623872,66048,2022,9
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Sep-22,152958,949,88.4,2706,413904348,468170472,173012,2022,9
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Sep-22,620990,4062,87,706,438418940,503788892,713582,2022,9
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Sep-22,118470,689,90,3284,389055480,432453540,131685,2022,9
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Oct-22,77394,519,88.4,1622,125533068,142020698,87559,2022,10
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Oct-22,16015,174,82.2,972,15566580,18929700,19475,2022,10
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Oct-22,0,0,0,2619,0,0,0,2022,10
138.6,-34.9275,147.325,-42.8806,ADELAIDE,HOBART,Oct-22,0,0,0,1172,0,0,0,2022,10
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Oct-22,189549,1358,85.4,643,121880007,142721566,221962,2022,10
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Oct-22,57014,367,89.5,2120,120869680,135037640,63697,2022,10
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Oct-22,143334,955,91.1,1167,167270778,183584271,157313,2022,10
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Oct-22,57625,534,80.4,956,55089500,68511740,71665,2022,10
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Oct-22,28567,238,82.1,2852,81473084,99241044,34797,2022,10
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Oct-22,25091,175,85.4,1791,44937981,52599879,29369,2022,10
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Oct-22,273035,1867,89.1,1381,377061335,423135638,306398,2022,10
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Oct-22,84738,536,90.5,3615,306327870,338645970,93678,2022,10
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Oct-22,349059,2457,86.6,753,262841427,303350568,402856,2022,10
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Oct-22,87499,768,80.7,470,41124530,50970560,108448,2022,10
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Oct-22,52237,1197,71.6,236,12327932,17227528,72998,2022,10
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Oct-22,24973,174,81.5,3131,78190463,95883744,30624,2022,10
130.8411,-12.4381,115.8606,-31.9559,DARWIN,PERTH,Oct-22,15929,108,84.1,2651,42227779,50209940,18940,2022,10
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Oct-22,32605,223,72.8,3155,102868775,141217800,44760,2022,10
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Oct-22,98705,698,85.9,618,60999690,70974828,114846,2022,10
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Oct-22,60162,428,86.5,1039,62508318,72242709,69531,2022,10
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Oct-22,155605,940,90.5,2706,421067130,465361644,171974,2022,10
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Oct-22,625907,4083,87.3,706,443432429,508174788,717267,2022,10
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Oct-22,131570,746,91.8,3284,432075880,470896044,143391,2022,10
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Nov-22,69498,583,84.6,1622,112725756,133323534,82197,2022,11
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Nov-22,16853,195,74.9,972,16381116,21884580,22515,2022,11
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Nov-22,0,0,0,2619,0,0,0,2022,11
138.6,-34.9275,147.325,-42.8806,ADELAIDE,HOBART,Nov-22,0,0,0,1172,0,0,0,2022,11
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Nov-22,190491,1353,87.2,643,122485713,140395835,218345,2022,11
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Nov-22,53546,348,89.7,2120,113517520,126551280,59694,2022,11
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Nov-22,139426,958,91,1167,162710142,178814742,153226,2022,11
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Nov-22,53753,535,71.3,956,51387868,72032688,75348,2022,11
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Nov-22,23023,241,78.5,2852,65661596,83652012,29331,2022,11
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Nov-22,25302,181,85.6,1791,45315882,52950915,29565,2022,11
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Nov-22,260802,1839,88.6,1381,360167562,406580210,294410,2022,11
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Nov-22,84026,562,85.3,3615,303753990,356146185,98519,2022,11
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Nov-22,346035,2536,85.9,753,260564355,303324213,402821,2022,11
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Nov-22,88472,800,79.9,470,41581840,52031350,110705,2022,11
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Nov-22,55908,1218,75.5,236,13194288,17481228,74073,2022,11
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Nov-22,19174,155,70.2,3131,60033794,85563968,27328,2022,11
130.8411,-12.4381,115.8606,-31.9559,DARWIN,PERTH,Nov-22,12259,101,69.8,2651,32498609,46551560,17560,2022,11
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Nov-22,22881,182,61.9,3155,72189555,116716070,36994,2022,11
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Nov-22,106479,784,81.9,618,65804022,80390676,130082,2022,11
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Nov-22,62378,462,81.9,1039,64810742,79111538,76142,2022,11
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Nov-22,143767,918,89.2,2706,389033502,436228848,161208,2022,11
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Nov-22,628511,4124,88.2,706,445654271,505525926,712884,2022,11
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Nov-22,126516,763,88.7,3284,415478544,468423192,142638,2022,11
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Dec-22,66561,630,83.6,1622,107961942,129088492,79586,2022,12
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Dec-22,15862,206,67.5,972,15417864,22857552,23516,2022,12
138.6,-34.9275,130.8411,-12.4381,ADELAIDE,DARWIN,Dec-22,0,0,0,2619,0,0,0,2022,12
138.6,-34.9275,147.325,-42.8806,ADELAIDE,HOBART,Dec-22,0,0,0,1172,0,0,0,2022,12
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Dec-22,180502,1391,79.8,643,116062786,145357866,226062,2022,12
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Dec-22,55311,393,85.2,2120,117259320,137645240,64927,2022,12
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Dec-22,136487,1001,85.2,1167,159280329,186903219,160157,2022,12
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Dec-22,53952,567,69.2,956,51578112,74496300,77925,2022,12
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Dec-22,24070,241,77.5,2852,68647640,88531784,31042,2022,12
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Dec-22,29374,245,72.5,1791,52608834,72565947,40517,2022,12
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Dec-22,250883,1889,82.1,1381,346469423,422253179,305759,2022,12
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Dec-22,90363,589,88.6,3615,326662245,368675775,101985,2022,12
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Dec-22,328879,2486,82.5,753,247645887,300257244,398748,2022,12
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Dec-22,76233,710,75.2,470,35829510,47658940,101402,2022,12
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Dec-22,43139,1181,63.5,236,10180804,16041864,67974,2022,12
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Dec-22,20811,162,72.6,3131,65159241,89734460,28660,2022,12
130.8411,-12.4381,115.8606,-31.9559,DARWIN,PERTH,Dec-22,12940,104,71,2651,34303940,48290616,18216,2022,12
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Dec-22,22045,175,71.3,3155,69551975,97606235,30937,2022,12
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Dec-22,113341,910,72.9,618,70044738,96046470,155415,2022,12
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Dec-22,66489,512,77.5,1039,69082071,89125420,85780,2022,12
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Dec-22,169733,1129,85.8,2706,459297498,535452456,197876,2022,12
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Dec-22,582027,4100,81.8,706,412560708,504069348,711114,2022,12
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Dec-22,134968,796,91.8,3284,443234912,482596936,146954,2022,12
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Jan-23,61486,680,77.5,1622,99730292,128733274,79367,2023,1
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Jan-23,10187,151,58.2,972,9901764,17009028,17499,2023,1
